index,short_doc,full_doc,category_gold,hidden_label,category_gold_reason,_golden
groups/comp.sys.mac.hardware/52090,f843be10-82ff-4632-baf8-c0a70a7725b3.png,f843be10-82ff-4632-baf8-c0a70a7725b3-full,,comp_sys_mac_hardware,,
groups/sci.space/61207,8ddeaed4-a951-4eed-b49b-8ab61fba496c.png,8ddeaed4-a951-4eed-b49b-8ab61fba496c-full,,sci_space,,
groups/sci.med/58784,71ecc8e0-1897-43ab-8219-e331542edbef.png,71ecc8e0-1897-43ab-8219-e331542edbef-full,,sci_med,,
groups/rec.sport.hockey/54016,2bdeb9e4-ed16-43cd-9eb3-699a7256e03f.png,2bdeb9e4-ed16-43cd-9eb3-699a7256e03f-full,,rec_sport_hockey,,
groups/comp.graphics/38764,26e81c67-73b6-4229-a5df-18cfd32328aa.png,26e81c67-73b6-4229-a5df-18cfd32328aa-full,,comp_graphics,,
groups/rec.sport.hockey/54763,454d29ea-90a3-45c2-8055-81632eb280fd.png,454d29ea-90a3-45c2-8055-81632eb280fd-full,,rec_sport_hockey,,
groups/rec.motorcycles/104884,96053729-f1cb-422d-a08e-6e9df05ffc82.png,96053729-f1cb-422d-a08e-6e9df05ffc82-full,,rec_motorcycles,,
groups/talk.politics.guns/54334,dd946591-9413-44d9-b80b-aa8b79f050eb.png,dd946591-9413-44d9-b80b-aa8b79f050eb-full,,talk_politics_guns,,
groups/talk.religion.misc/84558,ea6ddfe4-d7e4-4de9-bb42-67dc450855d9.png,ea6ddfe4-d7e4-4de9-bb42-67dc450855d9-full,,talk_religion_misc,,
groups/comp.sys.ibm.pc.hardware/61108,b1f38393-fcf8-4820-890a-0291ac5610e2.png,b1f38393-fcf8-4820-890a-0291ac5610e2-full,,comp_sys_ibm_pc_hardware,,
groups/sci.space/60788,23b44deb-1e54-4631-892d-041790c0a55f.png,23b44deb-1e54-4631-892d-041790c0a55f-full,,sci_space,,
groups/talk.politics.mideast/77263,71a58f8e-c5ea-4d97-9f1b-c691ea9a4528.png,71a58f8e-c5ea-4d97-9f1b-c691ea9a4528-full,,talk_politics_mideast,,
groups/sci.electronics/53882,5a137793-7558-496c-b5cf-9dd04464baaf.png,5a137793-7558-496c-b5cf-9dd04464baaf-full,,sci_electronics,,
groups/comp.sys.mac.hardware/52086,ebdcfbb8-ebc5-4b78-81a8-f36054559c13.png,ebdcfbb8-ebc5-4b78-81a8-f36054559c13-full,,comp_sys_mac_hardware,,
groups/rec.autos/103218,bb55d1ef-b906-4977-8486-d0b906d6a904.png,bb55d1ef-b906-4977-8486-d0b906d6a904-full,,rec_autos,,
groups/rec.sport.hockey/53689,12e13434-0b84-49ee-88ea-c14d1d27c954.png,12e13434-0b84-49ee-88ea-c14d1d27c954-full,,rec_sport_hockey,,
groups/soc.religion.christian/21322,8bb6b685-a7c1-499f-b5bf-3db57e0e9c90.png,8bb6b685-a7c1-499f-b5bf-3db57e0e9c90-full,,soc_religion_christian,,
groups/comp.sys.ibm.pc.hardware/58904,967d4c3a-3ec7-4d7a-8f45-658ec97c7464.png,967d4c3a-3ec7-4d7a-8f45-658ec97c7464-full,,comp_sys_ibm_pc_hardware,,
groups/rec.sport.hockey/53531,9ad8340a-29bc-4634-8b64-39e7b902d2ea.png,9ad8340a-29bc-4634-8b64-39e7b902d2ea-full,,rec_sport_hockey,,
groups/sci.electronics/53805,36a67fc0-4a06-461f-b5ac-9c3e49fdc985.png,36a67fc0-4a06-461f-b5ac-9c3e49fdc985-full,,sci_electronics,,
groups/rec.sport.baseball/104447,4caca523-b8c0-4162-b44d-2337ea155c32.png,4caca523-b8c0-4162-b44d-2337ea155c32-full,,rec_sport_baseball,,
groups/talk.religion.misc/84277,72271ec5-ed84-4db2-99bf-890d2ce463c1.png,72271ec5-ed84-4db2-99bf-890d2ce463c1-full,,talk_religion_misc,,
groups/sci.electronics/53528,46f324c4-fc26-4aa5-8c19-7e881142840e.png,46f324c4-fc26-4aa5-8c19-7e881142840e-full,,sci_electronics,,
groups/comp.windows.x/67525,ed5e17d4-8edc-43b8-af6b-56017c42226c.png,ed5e17d4-8edc-43b8-af6b-56017c42226c-full,,comp_windows_x,,
groups/alt.atheism/53532,7c78da75-4074-43f3-bdc3-05f08a27bef5.png,7c78da75-4074-43f3-bdc3-05f08a27bef5-full,,alt_atheism,,
groups/misc.forsale/76094,e8a84c17-8157-440e-a0eb-b37200b0f6ec.png,e8a84c17-8157-440e-a0eb-b37200b0f6ec-full,,misc_forsale,,
groups/comp.graphics/38756,0fcb4a2f-6bf3-40c0-817d-e03d3bd59274.png,0fcb4a2f-6bf3-40c0-817d-e03d3bd59274-full,,comp_graphics,,
groups/comp.sys.mac.hardware/51610,fdb59b0a-e61a-4da5-99a1-4e6908cd51c4.png,fdb59b0a-e61a-4da5-99a1-4e6908cd51c4-full,,comp_sys_mac_hardware,,
groups/sci.electronics/54473,48aee7b8-24c4-4ea5-ab1a-7c1fa5b8c017.png,48aee7b8-24c4-4ea5-ab1a-7c1fa5b8c017-full,,sci_electronics,,
groups/alt.atheism/54203,57ad0b69-6128-4274-9a03-ddf915ecda6c.png,57ad0b69-6128-4274-9a03-ddf915ecda6c-full,,alt_atheism,,
groups/comp.os.ms-windows.misc/9516,07df2a0c-ff04-40ae-83e0-d379290653ee.png,07df2a0c-ff04-40ae-83e0-d379290653ee-full,,comp_os_ms-windows_misc,,
groups/comp.graphics/39643,ac047dc0-b25e-417c-88ac-1f34c4c1984c.png,ac047dc0-b25e-417c-88ac-1f34c4c1984c-full,,comp_graphics,,
groups/rec.sport.hockey/53687,1e7192e5-c0f6-4239-a6fe-d4b6dc4cd78a.png,1e7192e5-c0f6-4239-a6fe-d4b6dc4cd78a-full,,rec_sport_hockey,,
groups/sci.crypt/15788,8f0732e3-e3c6-4b18-862f-b0680bdf3eaf.png,8f0732e3-e3c6-4b18-862f-b0680bdf3eaf-full,,sci_crypt,,
groups/talk.politics.guns/54238,722d5ca7-7042-4a10-97b0-10a7c6d37ea8.png,722d5ca7-7042-4a10-97b0-10a7c6d37ea8-full,,talk_politics_guns,,
groups/talk.politics.mideast/75991,360d4cb3-203d-4558-b4f7-2eb3fb4d2dce.png,360d4cb3-203d-4558-b4f7-2eb3fb4d2dce-full,,talk_politics_mideast,,
groups/rec.autos/102969,0140c500-e9a4-4083-a47c-0a318134f3a5.png,0140c500-e9a4-4083-a47c-0a318134f3a5-full,,rec_autos,,
groups/sci.crypt/15822,a354de4b-3352-42a6-aca6-d8176a1c2ae7.png,a354de4b-3352-42a6-aca6-d8176a1c2ae7-full,,sci_crypt,,
groups/sci.electronics/53898,33e35c1b-6162-442a-8f60-c96f86ae61a2.png,33e35c1b-6162-442a-8f60-c96f86ae61a2-full,,sci_electronics,,
groups/sci.space/61029,ae1d51ba-e4de-4f1d-960c-129e3044dfca.png,ae1d51ba-e4de-4f1d-960c-129e3044dfca-full,,sci_space,,
groups/sci.med/59638,8d2a6d20-9e55-4034-9f17-31dbdb0f59fd.png,8d2a6d20-9e55-4034-9f17-31dbdb0f59fd-full,,sci_med,,
groups/rec.motorcycles/105661,63a0ff94-0984-4ee6-8c6f-4d1526086e40.png,63a0ff94-0984-4ee6-8c6f-4d1526086e40-full,,rec_motorcycles,,
groups/sci.space/61017,8ec917d7-014c-4499-b128-395df2da6e64.png,8ec917d7-014c-4499-b128-395df2da6e64-full,,sci_space,,
groups/comp.windows.x/68115,371c1389-605d-49c6-8ab9-105027eed576.png,371c1389-605d-49c6-8ab9-105027eed576-full,,comp_windows_x,,
groups/comp.sys.ibm.pc.hardware/60518,5d6c31cf-d375-40c2-8d1f-5be1f4bb7967.png,5d6c31cf-d375-40c2-8d1f-5be1f4bb7967-full,,comp_sys_ibm_pc_hardware,,
groups/sci.crypt/15557,d200886a-ab35-44e4-bd9c-f769b12d0fc3.png,d200886a-ab35-44e4-bd9c-f769b12d0fc3-full,,sci_crypt,,
groups/rec.motorcycles/105158,c478650d-b8f7-4030-a29d-0dd3799bf1e9.png,c478650d-b8f7-4030-a29d-0dd3799bf1e9-full,,rec_motorcycles,,
groups/comp.sys.mac.hardware/51961,2866d09d-ae26-4a19-b98b-dea8f2161886.png,2866d09d-ae26-4a19-b98b-dea8f2161886-full,,comp_sys_mac_hardware,,
groups/sci.electronics/52790,75921f98-02af-4f80-a78b-3c678bfb6818.png,75921f98-02af-4f80-a78b-3c678bfb6818-full,,sci_electronics,,
groups/comp.os.ms-windows.misc/9783,dea42985-83fb-419b-aad2-4430a1ac75c2.png,dea42985-83fb-419b-aad2-4430a1ac75c2-full,,comp_os_ms-windows_misc,,
groups/sci.med/59387,5fc39253-8d99-418f-b6a5-c5997e6a3f58.png,5fc39253-8d99-418f-b6a5-c5997e6a3f58-full,,sci_med,,
groups/comp.os.ms-windows.misc/9592,1795ec2f-a4e7-4349-a40b-5273dda71f24.png,1795ec2f-a4e7-4349-a40b-5273dda71f24-full,,comp_os_ms-windows_misc,,
groups/alt.atheism/54262,24e04f3d-6484-43d7-976c-def98d68a5f1.png,24e04f3d-6484-43d7-976c-def98d68a5f1-full,,alt_atheism,,
groups/comp.windows.x/66905,374e92b7-1595-4c1f-8ea7-95d85831a7a5.png,374e92b7-1595-4c1f-8ea7-95d85831a7a5-full,,comp_windows_x,,
groups/soc.religion.christian/20976,a1182a37-b040-4e53-b4fa-f489cf0d4f84.png,a1182a37-b040-4e53-b4fa-f489cf0d4f84-full,,soc_religion_christian,,
groups/rec.motorcycles/104357,f53a6983-5e55-4765-b307-ad10b1778963.png,f53a6983-5e55-4765-b307-ad10b1778963-full,,rec_motorcycles,,
groups/rec.motorcycles/104673,7b741307-dd78-42aa-980b-1631d9874a42.png,7b741307-dd78-42aa-980b-1631d9874a42-full,,rec_motorcycles,,
groups/comp.graphics/38282,7ec1155a-0739-48b2-9f67-cfde43899616.png,7ec1155a-0739-48b2-9f67-cfde43899616-full,,comp_graphics,,
groups/comp.sys.mac.hardware/51600,bf331ade-d9d1-4eca-99cd-0e97f5c86929.png,bf331ade-d9d1-4eca-99cd-0e97f5c86929-full,,comp_sys_mac_hardware,,
groups/talk.religion.misc/82773,33e9a75a-a979-47f1-96ac-336f9b8c34eb.png,33e9a75a-a979-47f1-96ac-336f9b8c34eb-full,,talk_religion_misc,,
groups/talk.religion.misc/83626,61f6de6c-2d25-4a1f-b129-152ef0085f0d.png,61f6de6c-2d25-4a1f-b129-152ef0085f0d-full,,talk_religion_misc,,
groups/rec.sport.baseball/104663,300f1395-5a06-4bec-863a-6578d9fa225b.png,300f1395-5a06-4bec-863a-6578d9fa225b-full,,rec_sport_baseball,,
groups/comp.sys.mac.hardware/51886,28dfe45f-4f19-4824-879f-ad78282cfdbd.png,28dfe45f-4f19-4824-879f-ad78282cfdbd-full,,comp_sys_mac_hardware,,
groups/comp.graphics/38816,4a2e5a39-616f-4ae1-beb1-ff8febe8b4dd.png,4a2e5a39-616f-4ae1-beb1-ff8febe8b4dd-full,,comp_graphics,,
groups/rec.autos/103763,2da994ee-b730-48b2-9e0c-6767beb892f5.png,2da994ee-b730-48b2-9e0c-6767beb892f5-full,,rec_autos,,
groups/talk.politics.mideast/76293,88954ccd-1377-4161-b623-1437e8b1065f.png,88954ccd-1377-4161-b623-1437e8b1065f-full,,talk_politics_mideast,,
groups/comp.sys.mac.hardware/51816,dba1b21b-ce06-467e-ab4c-0365939af51c.png,dba1b21b-ce06-467e-ab4c-0365939af51c-full,,comp_sys_mac_hardware,,
groups/comp.os.ms-windows.misc/9714,69f12aa1-9d14-45d6-a6da-8c57ed5ef2b1.png,69f12aa1-9d14-45d6-a6da-8c57ed5ef2b1-full,,comp_os_ms-windows_misc,,
groups/rec.sport.baseball/104948,fb1d2b9a-0672-4347-a332-adbfc0e2b83d.png,fb1d2b9a-0672-4347-a332-adbfc0e2b83d-full,,rec_sport_baseball,,
groups/rec.motorcycles/104413,27c2385d-e21c-4c04-ab53-13d0c7c8d451.png,27c2385d-e21c-4c04-ab53-13d0c7c8d451-full,,rec_motorcycles,,
groups/talk.politics.misc/178623,cf2e423d-2904-4356-9169-30f09c1ebe71.png,cf2e423d-2904-4356-9169-30f09c1ebe71-full,,talk_politics_misc,,
groups/alt.atheism/51203,cc5eab9e-5cfc-494b-b661-ad74349c5fdd.png,cc5eab9e-5cfc-494b-b661-ad74349c5fdd-full,,alt_atheism,,
groups/comp.os.ms-windows.misc/10785,23e9d167-3c60-47c2-b31a-4d9165aededb.png,23e9d167-3c60-47c2-b31a-4d9165aededb-full,,comp_os_ms-windows_misc,,
groups/comp.graphics/38525,5744be70-c3f4-4172-a208-db7eab8baef5.png,5744be70-c3f4-4172-a208-db7eab8baef5-full,,comp_graphics,,
groups/comp.os.ms-windows.misc/10817,6d36d953-4faf-4801-9b05-0d1c16ff2697.png,6d36d953-4faf-4801-9b05-0d1c16ff2697-full,,comp_os_ms-windows_misc,,
groups/alt.atheism/53490,390efd54-ae9d-4664-ba51-03f048902250.png,390efd54-ae9d-4664-ba51-03f048902250-full,,alt_atheism,,
groups/talk.religion.misc/83867,9b9b00d2-87e0-4f31-8b8f-f758fb961cbf.png,9b9b00d2-87e0-4f31-8b8f-f758fb961cbf-full,,talk_religion_misc,,
groups/alt.atheism/53555,33ee3f4d-6507-48b2-982c-49e6add9502c.png,33ee3f4d-6507-48b2-982c-49e6add9502c-full,,alt_atheism,,
groups/sci.med/58079,cbf8b493-e932-4dac-b775-a9c075e1ea8f.png,cbf8b493-e932-4dac-b775-a9c075e1ea8f-full,,sci_med,,
groups/rec.motorcycles/103210,44058fe9-c7db-496a-ae25-9629b0652223.png,44058fe9-c7db-496a-ae25-9629b0652223-full,,rec_motorcycles,,
groups/misc.forsale/76156,290d8a9f-58c9-4c8d-be69-640a55e5fd2e.png,290d8a9f-58c9-4c8d-be69-640a55e5fd2e-full,,misc_forsale,,
groups/comp.windows.x/67025,242c295a-dc15-46cd-b7b0-bb05573f6668.png,242c295a-dc15-46cd-b7b0-bb05573f6668-full,,comp_windows_x,,
groups/misc.forsale/76518,c30fd347-c4e9-429a-b072-8a18741040d5.png,c30fd347-c4e9-429a-b072-8a18741040d5-full,,misc_forsale,,
groups/comp.sys.ibm.pc.hardware/60289,dca67f8f-79c2-4757-84d7-aeab32b079df.png,dca67f8f-79c2-4757-84d7-aeab32b079df-full,,comp_sys_ibm_pc_hardware,,
groups/sci.med/58862,5f3b394d-a1ba-4766-a7f0-8da2ac1c26c0.png,5f3b394d-a1ba-4766-a7f0-8da2ac1c26c0-full,,sci_med,,
groups/comp.sys.ibm.pc.hardware/60772,aef7f397-d43e-4359-838b-786070b0cd52.png,aef7f397-d43e-4359-838b-786070b0cd52-full,,comp_sys_ibm_pc_hardware,,
groups/sci.crypt/15650,fd6a9f5b-9041-409f-adbf-106f651881dc.png,fd6a9f5b-9041-409f-adbf-106f651881dc-full,,sci_crypt,,
groups/comp.graphics/38423,a63bd26f-6148-4262-b05c-c1e2ab1c8825.png,a63bd26f-6148-4262-b05c-c1e2ab1c8825-full,,comp_graphics,,
groups/sci.space/61344,92b8d06f-faa4-482b-852d-37b0f9c35cef.png,92b8d06f-faa4-482b-852d-37b0f9c35cef-full,,sci_space,,
groups/alt.atheism/53460,2bdcadf0-118d-4082-8418-002704a310dc.png,2bdcadf0-118d-4082-8418-002704a310dc-full,,alt_atheism,,
groups/rec.sport.baseball/105160,c6233a2d-188e-41b7-b9e2-18c0972f2695.png,c6233a2d-188e-41b7-b9e2-18c0972f2695-full,,rec_sport_baseball,,
groups/comp.os.ms-windows.misc/10023,990fd586-6f5b-4361-9617-08adcc3872f2.png,990fd586-6f5b-4361-9617-08adcc3872f2-full,,comp_os_ms-windows_misc,,
groups/sci.electronics/53862,c6928cc8-5449-451a-8984-039dfb8be610.png,c6928cc8-5449-451a-8984-039dfb8be610-full,,sci_electronics,,
groups/sci.electronics/53783,cb01e918-55b2-45a0-8f15-b4cd36072e78.png,cb01e918-55b2-45a0-8f15-b4cd36072e78-full,,sci_electronics,,
groups/comp.windows.x/67511,a2e864c8-a17b-485d-bccb-ab7dbc8def83.png,a2e864c8-a17b-485d-bccb-ab7dbc8def83-full,,comp_windows_x,,
groups/sci.med/58060,a6834d89-a6a3-4a02-a9e7-076963636138.png,a6834d89-a6a3-4a02-a9e7-076963636138-full,,sci_med,,
groups/sci.med/59519,700768d5-c233-4de8-8ca0-a17b10127231.png,700768d5-c233-4de8-8ca0-a17b10127231-full,,sci_med,,
groups/talk.politics.misc/178684,410c2970-f46c-4849-b69a-7cb1bbd0bb6c.png,410c2970-f46c-4849-b69a-7cb1bbd0bb6c-full,,talk_politics_misc,,
groups/rec.autos/101560,38d075c1-04e3-4217-a625-e247f7457c2d.png,38d075c1-04e3-4217-a625-e247f7457c2d-full,,rec_autos,,
groups/sci.space/60231,1b489d31-6fae-4ad6-868f-54985f5968a5.png,1b489d31-6fae-4ad6-868f-54985f5968a5-full,,sci_space,,
groups/sci.crypt/15814,f504aadf-d4ff-4d16-81fa-8b4aeef103ef.png,f504aadf-d4ff-4d16-81fa-8b4aeef103ef-full,,sci_crypt,,
groups/comp.os.ms-windows.misc/9478,5659e4ac-d44c-406e-945d-1ac6639cdce9.png,5659e4ac-d44c-406e-945d-1ac6639cdce9-full,,comp_os_ms-windows_misc,,
groups/rec.motorcycles/104489,9583ed1b-c009-4462-91c2-c72f60468da8.png,9583ed1b-c009-4462-91c2-c72f60468da8-full,,rec_motorcycles,,
groups/comp.sys.ibm.pc.hardware/60892,1df6458a-7c43-49fa-98fe-10240f466fbd.png,1df6458a-7c43-49fa-98fe-10240f466fbd-full,,comp_sys_ibm_pc_hardware,,
groups/comp.sys.mac.hardware/51564,50d08d0f-acf6-4e04-8b74-f629422f0bba.png,50d08d0f-acf6-4e04-8b74-f629422f0bba-full,,comp_sys_mac_hardware,,
groups/rec.sport.hockey/53535,06eb4d3f-b500-4773-a76a-42d50d76d15a.png,06eb4d3f-b500-4773-a76a-42d50d76d15a-full,,rec_sport_hockey,,
groups/sci.electronics/53535,c4b9b957-eefb-43f1-81e7-f8cee70cfb43.png,c4b9b957-eefb-43f1-81e7-f8cee70cfb43-full,,sci_electronics,,
groups/comp.os.ms-windows.misc/10202,7746962d-e68d-4f91-b0cd-eeb214b2fc4e.png,7746962d-e68d-4f91-b0cd-eeb214b2fc4e-full,,comp_os_ms-windows_misc,,
groups/alt.atheism/53102,6a19f0d6-3a80-4b53-9f18-42cdb3022198.png,6a19f0d6-3a80-4b53-9f18-42cdb3022198-full,,alt_atheism,,
groups/sci.electronics/54213,b94f05ed-7fd5-48bb-a286-e48520b8e66b.png,b94f05ed-7fd5-48bb-a286-e48520b8e66b-full,,sci_electronics,,
groups/rec.motorcycles/104449,b0ff62e8-d51e-48f1-8d1c-ce45ffc81550.png,b0ff62e8-d51e-48f1-8d1c-ce45ffc81550-full,,rec_motorcycles,,
groups/comp.os.ms-windows.misc/9552,e1c86027-b739-4609-89bc-76db1a33cfa1.png,e1c86027-b739-4609-89bc-76db1a33cfa1-full,,comp_os_ms-windows_misc,,
groups/comp.os.ms-windows.misc/10787,89107809-7fae-48c8-aa4a-8f5f258d72c7.png,89107809-7fae-48c8-aa4a-8f5f258d72c7-full,,comp_os_ms-windows_misc,,
groups/comp.graphics/38954,d526586e-1127-4217-b524-af8134eba789.png,d526586e-1127-4217-b524-af8134eba789-full,,comp_graphics,,
groups/talk.politics.guns/54621,e7dfd77d-7332-47cf-9b80-f73a3ae20e55.png,e7dfd77d-7332-47cf-9b80-f73a3ae20e55-full,,talk_politics_guns,,
groups/soc.religion.christian/21603,53d1df9d-bbb0-481d-8c7f-a599c737b9bc.png,53d1df9d-bbb0-481d-8c7f-a599c737b9bc-full,,soc_religion_christian,,
groups/rec.motorcycles/104591,356dc9e3-9a71-4466-bd50-bd8710e25a05.png,356dc9e3-9a71-4466-bd50-bd8710e25a05-full,,rec_motorcycles,,
groups/rec.sport.baseball/105068,37efd078-c35f-47bb-816e-60d3849b934f.png,37efd078-c35f-47bb-816e-60d3849b934f-full,,rec_sport_baseball,,
groups/alt.atheism/53669,33d4a1cb-09d7-4644-adcf-24ae516b66a4.png,33d4a1cb-09d7-4644-adcf-24ae516b66a4-full,,alt_atheism,,
groups/misc.forsale/75878,2517a734-4ba7-4be8-b500-0555f8cb5bfa.png,2517a734-4ba7-4be8-b500-0555f8cb5bfa-full,,misc_forsale,,
groups/rec.motorcycles/105125,b3d44b29-8f74-48b9-94b0-6bf3785a1d0a.png,b3d44b29-8f74-48b9-94b0-6bf3785a1d0a-full,,rec_motorcycles,,
groups/misc.forsale/76678,d1a648d2-9bc1-4a39-8036-be9e4891d7da.png,d1a648d2-9bc1-4a39-8036-be9e4891d7da-full,,misc_forsale,,
groups/sci.space/61508,eeecd9d2-79c4-40a3-8998-700a4e101f8e.png,eeecd9d2-79c4-40a3-8998-700a4e101f8e-full,,sci_space,,
groups/rec.sport.hockey/54737,ee904b5d-7da4-4e16-b9e2-dc921a880842.png,ee904b5d-7da4-4e16-b9e2-dc921a880842-full,,rec_sport_hockey,,
groups/rec.motorcycles/104576,3bf2e559-4d1e-4d32-b467-2ec36d3d44ab.png,3bf2e559-4d1e-4d32-b467-2ec36d3d44ab-full,,rec_motorcycles,,
groups/sci.med/59031,cfe0321f-b53a-46fc-b1cb-e6551b3ca4c9.png,cfe0321f-b53a-46fc-b1cb-e6551b3ca4c9-full,,sci_med,,
groups/comp.graphics/38784,e256f7fc-e431-49c2-9788-420811de703e.png,e256f7fc-e431-49c2-9788-420811de703e-full,,comp_graphics,,
groups/rec.sport.baseball/104753,2291e042-8c9f-408c-95b5-3ff5901fea20.png,2291e042-8c9f-408c-95b5-3ff5901fea20-full,,rec_sport_baseball,,
groups/alt.atheism/53470,63c5cc6b-6b23-4a44-8fc1-96b6792edef4.png,63c5cc6b-6b23-4a44-8fc1-96b6792edef4-full,,alt_atheism,,
groups/alt.atheism/53057,86cdb65f-0094-46b4-a2df-44d360199809.png,86cdb65f-0094-46b4-a2df-44d360199809-full,,alt_atheism,,
groups/talk.politics.misc/124146,dd867ce4-8709-4aab-9224-59be182aad42.png,dd867ce4-8709-4aab-9224-59be182aad42-full,,talk_politics_misc,,
groups/sci.med/59077,c8947794-888a-4d25-b165-3ab57f949b63.png,c8947794-888a-4d25-b165-3ab57f949b63-full,,sci_med,,
groups/comp.os.ms-windows.misc/9864,65a257b9-96a1-49ac-9307-575046002d15.png,65a257b9-96a1-49ac-9307-575046002d15-full,,comp_os_ms-windows_misc,,
groups/talk.religion.misc/83914,a6a386c1-3422-4698-858a-b22a420f6197.png,a6a386c1-3422-4698-858a-b22a420f6197-full,,talk_religion_misc,,
groups/comp.os.ms-windows.misc/9931,8ae641f8-ba45-45e1-b595-afa7984e558f.png,8ae641f8-ba45-45e1-b595-afa7984e558f-full,,comp_os_ms-windows_misc,,
groups/comp.sys.mac.hardware/50539,384a46a0-1356-4781-9655-8771cbc042ad.png,384a46a0-1356-4781-9655-8771cbc042ad-full,,comp_sys_mac_hardware,,
groups/misc.forsale/76848,ab5c2835-f844-4b0b-bb84-cc81ba633245.png,ab5c2835-f844-4b0b-bb84-cc81ba633245-full,,misc_forsale,,
groups/talk.religion.misc/84363,2f7ccb13-f929-4440-b272-877b79995d97.png,2f7ccb13-f929-4440-b272-877b79995d97-full,,talk_religion_misc,,
groups/sci.crypt/15905,17e5de46-223c-4b93-b8ff-5457951c3a76.png,17e5de46-223c-4b93-b8ff-5457951c3a76-full,,sci_crypt,,
groups/sci.crypt/15699,56b43f74-7337-4b51-8006-43f5b0774079.png,56b43f74-7337-4b51-8006-43f5b0774079-full,,sci_crypt,,
groups/misc.forsale/74793,ed36b137-a7cf-4808-8e9b-96a4817b56b0.png,ed36b137-a7cf-4808-8e9b-96a4817b56b0-full,,misc_forsale,,
groups/rec.motorcycles/105047,00c93b38-e57c-4da0-8511-5622b70b0612.png,00c93b38-e57c-4da0-8511-5622b70b0612-full,,rec_motorcycles,,
groups/soc.religion.christian/21376,4f4ad797-7365-430f-8326-7624f6b1a2a6.png,4f4ad797-7365-430f-8326-7624f6b1a2a6-full,,soc_religion_christian,,
groups/rec.sport.hockey/54523,52f59af8-1b7b-4986-ab7f-49bfd9b258de.png,52f59af8-1b7b-4986-ab7f-49bfd9b258de-full,,rec_sport_hockey,,
groups/talk.politics.mideast/76177,ff2483aa-1915-40dc-b29b-620069a56767.png,ff2483aa-1915-40dc-b29b-620069a56767-full,,talk_politics_mideast,,
groups/rec.sport.baseball/104354,09ec40a8-3490-4426-85e6-9ee177d0ab98.png,09ec40a8-3490-4426-85e6-9ee177d0ab98-full,,rec_sport_baseball,,
groups/sci.electronics/54167,c6954e7a-0cd7-44bd-b861-ecb70d7dee1c.png,c6954e7a-0cd7-44bd-b861-ecb70d7dee1c-full,,sci_electronics,,
groups/comp.sys.mac.hardware/52050,2ddc45ea-ea17-4b95-b9a0-6c384da5056d.png,2ddc45ea-ea17-4b95-b9a0-6c384da5056d-full,,comp_sys_mac_hardware,,
groups/sci.electronics/53709,fee29be0-c636-468b-a7fc-64b6e6050eff.png,fee29be0-c636-468b-a7fc-64b6e6050eff-full,,sci_electronics,,
groups/talk.religion.misc/84193,d9f5c9d8-724a-4533-9cbe-f481b2d1e705.png,d9f5c9d8-724a-4533-9cbe-f481b2d1e705-full,,talk_religion_misc,,
groups/talk.politics.mideast/75960,9044a6d2-f549-4683-aafd-7d95fa77af49.png,9044a6d2-f549-4683-aafd-7d95fa77af49-full,,talk_politics_mideast,,
groups/soc.religion.christian/20961,935f2688-6439-483a-933a-3b2c278a02f0.png,935f2688-6439-483a-933a-3b2c278a02f0-full,,soc_religion_christian,,
groups/comp.sys.ibm.pc.hardware/60397,66b0685b-25d7-4567-87f6-4b75d32b64e3.png,66b0685b-25d7-4567-87f6-4b75d32b64e3-full,,comp_sys_ibm_pc_hardware,,
groups/comp.graphics/38331,040d3d67-9e52-44e4-a8b5-271a962cd899.png,040d3d67-9e52-44e4-a8b5-271a962cd899-full,,comp_graphics,,
groups/comp.graphics/38398,46c1d20b-139c-49a8-a471-1ab764f3af23.png,46c1d20b-139c-49a8-a471-1ab764f3af23-full,,comp_graphics,,
groups/sci.med/59126,7e889ee4-619c-4878-a1c3-42b8a21c02f2.png,7e889ee4-619c-4878-a1c3-42b8a21c02f2-full,,sci_med,,
groups/sci.electronics/54041,f8102554-9002-4902-bead-aae2191331ee.png,f8102554-9002-4902-bead-aae2191331ee-full,,sci_electronics,,
groups/talk.politics.misc/178575,8b3cb0a8-97f7-4492-914b-66121a0c4ba7.png,8b3cb0a8-97f7-4492-914b-66121a0c4ba7-full,,talk_politics_misc,,
groups/talk.politics.mideast/75398,5d08696c-6fa9-447f-8f6a-1c23c032c81c.png,5d08696c-6fa9-447f-8f6a-1c23c032c81c-full,,talk_politics_mideast,,
groups/talk.politics.misc/177000,37036aa8-4762-41aa-8f3f-1ee513d206ad.png,37036aa8-4762-41aa-8f3f-1ee513d206ad-full,,talk_politics_misc,,
groups/comp.graphics/38985,32340c62-d88d-49aa-b617-26677f393b59.png,32340c62-d88d-49aa-b617-26677f393b59-full,,comp_graphics,,
groups/soc.religion.christian/21666,2fc84235-0e9e-46c5-8ee4-59e3505cc8a9.png,2fc84235-0e9e-46c5-8ee4-59e3505cc8a9-full,,soc_religion_christian,,
groups/comp.sys.ibm.pc.hardware/61100,af3a6065-3030-4957-b77b-7ec9534f56f5.png,af3a6065-3030-4957-b77b-7ec9534f56f5-full,,comp_sys_ibm_pc_hardware,,
groups/sci.space/60876,a4fa6090-68b7-4f20-bb18-4bff036c920a.png,a4fa6090-68b7-4f20-bb18-4bff036c920a-full,,sci_space,,
